user_id,total_sort_actions,different_fields_used,different_combinations_used,days_active_sorting,most_used_field,preferred_direction
RY956908,3,1,1,1,ingangsDatum,DESC
RY1006675,3,1,1,1,ingangsDatum,DESC
RP131575,3,1,1,1,documentOmschrijving,ASC
RQ637817,3,1,1,1,ingangsDatum,DESC
RZ250145,3,1,1,3,ingangsDatum,DESC
RY105348,3,1,1,1,ingangsDatum,DESC
RY1001814,3,1,1,1,ingangsDatum,DESC
RW165229,3,1,1,1,ingangsDatum,DESC
RO650874,3,1,1,1,ingangsDatum,DESC
RY469070,3,1,1,2,ingangsDatum,DESC
RZ206669,3,1,1,1,ingangsDatum,DESC
RY832211,3,1,1,1,ingangsDatum,DESC
RY144869,3,1,1,1,documentDateModified,DESC
RQ902831,3,1,2,1,ingangsDatum,DESC
RX774915,3,1,1,1,ingangsDatum,DESC
RS476039,3,1,1,1,ingangsDatum,DESC
RZ148243,3,1,1,1,ingangsDatum,DESC
RW460957,3,1,1,1,ingangsDatum,DESC
IC217761,3,1,1,1,ingangsDatum,DESC
IC202443,3,1,1,2,ingangsDatum,DESC
RP136305,3,1,1,2,ingangsDatum,DESC
IC295256,3,1,1,1,ingangsDatum,DESC
RY288553,3,1,1,1,ingangsDatum,DESC
RX295182,3,1,1,1,ingangsDatum,DESC
RZ315707,3,1,1,1,ingangsDatum,DESC
RO987915,3,1,1,1,ingangsDatum,DESC
RP258624,3,1,1,2,ingangsDatum,DESC
RY943594,3,1,1,2,ingangsDatum,DESC
RY818725,3,1,1,1,ingangsDatum,ASC
RX816634,3,1,1,2,ingangsDatum,DESC
RZ213603,3,1,1,1,ingangsDatum,DESC
RU402752,3,1,1,1,ingangsDatum,DESC
RY853242,3,1,1,1,ingangsDatum,DESC
RY477385,3,1,1,2,ingangsDatum,DESC
RT187670,3,1,1,1,ingangsDatum,DESC
RO337158,3,1,1,1,ingangsDatum,DESC
RV772400,3,1,1,1,ingangsDatum,DESC
RW837871,3,1,1,3,ingangsDatum,DESC
RZ143058,3,1,1,1,ingangsDatum,DESC
RO303322,3,1,1,2,ingangsDatum,DESC
RY953522,3,1,1,1,ingangsDatum,DESC
RZ224479,3,1,1,1,ingangsDatum,DESC
RZ292251,3,1,1,1,ingangsDatum,DESC
RX766603,3,1,1,1,ingangsDatum,ASC
RW789052,3,1,1,2,ingangsDatum,DESC
RY990822,3,1,1,1,ingangsDatum,DESC
RZ324204,3,1,1,1,ingangsDatum,DESC
RQ490926,3,1,1,1,ingangsDatum,ASC
RY457375,3,1,1,1,ingangsDatum,DESC
RQ457420,3,1,1,3,ingangsDatum,DESC
RP120234,3,1,1,1,ingangsDatum,DESC
RW836557,3,1,1,2,ingangsDatum,DESC
UA008069,3,1,1,1,ingangsDatum,DESC
RX291775,3,1,1,2,ingangsDatum,DESC
RP482933,3,1,1,2,ingangsDatum,DESC
RP153490,3,1,1,1,ingangsDatum,DESC
RY497361,3,1,1,1,ingangsDatum,DESC
RO683779,3,1,1,2,ingangsDatum,ASC
RU208811,3,1,1,1,ingangsDatum,DESC
RY1010723,3,1,1,2,ingangsDatum,DESC
IC281686,3,1,1,1,ingangsDatum,DESC
RY418232,3,1,1,1,ingangsDatum,DESC
UA000520,3,1,1,1,ingangsDatum,DESC
RV516953,3,1,1,1,ingangsDatum,DESC
RO568063,3,1,1,1,ingangsDatum,DESC
RV647895,3,1,1,1,ingangsDatum,DESC
RP237424,3,1,1,1,ingangsDatum,DESC
RV905389,3,1,1,2,ingangsDatum,DESC
RT186350,3,1,1,1,ingangsDatum,DESC
RY829225,3,1,1,2,ingangsDatum,DESC
RY649805,3,1,1,1,ingangsDatum,DESC
UA005382,3,1,1,3,ingangsDatum,DESC
RY704153,3,1,1,1,ingangsDatum,DESC
RO812555,3,1,1,1,ingangsDatum,DESC
RZ289239,3,1,1,1,ingangsDatum,DESC
RY950252,3,1,1,1,ingangsDatum,DESC
RT997205,3,1,1,1,ingangsDatum,DESC
RV320596,3,1,1,1,ingangsDatum,DESC
RY627547,3,1,1,1,ingangsDatum,DESC
RY661309,3,1,1,1,ingangsDatum,DESC
RZ143747,3,1,1,1,ingangsDatum,DESC
RV854430,3,1,1,1,ingangsDatum,DESC
RT125818,3,1,1,1,ingangsDatum,DESC
RX513406,3,1,1,1,ingangsDatum,DESC
IC251726,3,1,1,2,ingangsDatum,DESC
IC123981,3,1,1,1,vrij1,DESC
RZ293173,3,1,1,1,ingangsDatum,DESC
UA008499,3,1,1,1,ingangsDatum,DESC
RT996430,3,1,1,1,ingangsDatum,DESC
RY1011349,3,1,1,1,ingangsDatum,DESC
RY452058,3,1,1,1,documentDateModified,DESC
IC253815,3,1,1,1,ingangsDatum,DESC
RX612126,3,1,1,1,documentOmschrijving,ASC
RZ248554,3,1,1,1,ingangsDatum,DESC
RX823811,3,1,1,1,ingangsDatum,DESC
IC242277,3,1,1,2,ingangsDatum,DESC
RX809986,3,1,1,1,ingangsDatum,DESC
RZ103260,3,1,1,1,ingangsDatum,DESC
RY444874,3,1,1,1,ingangsDatum,DESC
RS292747,3,1,1,1,ingangsDatum,DESC
RO488564,3,1,1,1,ingangsDatum,DESC
RY998753,3,1,1,1,ingangsDatum,DESC
RX104386,3,1,1,2,ingangsDatum,DESC
RY404992,3,1,1,1,ingangsDatum,DESC
RQ495559,3,1,1,1,ingangsDatum,DESC
RP482571,3,1,1,1,ingangsDatum,DESC
RO956975,3,1,1,1,ingangsDatum,DESC
IC248938,3,1,1,1,ingangsDatum,DESC
RY633782,3,2,3,1,ingangsDatum,ASC
RX312477,3,1,1,3,ingangsDatum,DESC
RY943096,3,1,1,1,ingangsDatum,DESC
RO394897,3,1,1,1,ingangsDatum,DESC
RY938153,3,1,1,1,ingangsDatum,DESC
RX398831,3,1,1,1,ingangsDatum,DESC
IC138715,3,1,1,2,ingangsDatum,DESC
RY1005532,3,1,1,2,ingangsDatum,DESC
RS969361,3,1,1,2,ingangsDatum,DESC
RX826384,3,1,1,1,ingangsDatum,DESC
RW850300,3,1,1,2,ingangsDatum,DESC
RX240939,3,1,1,1,ingangsDatum,DESC
RZ112271,3,2,2,2,ingangsDatum,DESC
RT339024,3,1,1,1,ingangsDatum,DESC
RQ705351,3,1,1,1,ingangsDatum,DESC
RZ359059,3,1,1,1,ingangsDatum,DESC
RQ916687,3,1,1,2,ingangsDatum,DESC
RW659917,3,1,1,1,ingangsDatum,DESC
RX720937,3,1,1,2,ingangsDatum,DESC
RX126308,3,1,1,2,ingangsDatum,DESC
RT186455,3,1,1,1,ingangsDatum,DESC
RW871435,3,1,1,1,ingangsDatum,DESC
RV396087,3,1,1,1,ingangsDatum,DESC
RW986799,3,1,1,2,documentOmschrijving,ASC
RX412661,3,1,1,2,ingangsDatum,DESC
RX913345,3,1,1,1,documentDateModified,DESC
RY688151,3,1,1,1,ingangsDatum,DESC
RO1030533,3,1,1,1,ingangsDatum,DESC
RX122818,3,1,1,1,documentDateModified,DESC
IC261248,3,1,1,2,documentDateModified,DESC
UA007937,3,1,1,1,ingangsDatum,DESC
RS644461,3,1,1,1,ingangsDatum,DESC
RY860887,3,1,1,2,ingangsDatum,DESC
IC209919,3,1,1,1,ingangsDatum,DESC
IC217695,3,1,1,1,ingangsDatum,DESC
IC278792,3,1,1,3,ingangsDatum,DESC
RX876836,3,1,1,2,ingangsDatum,DESC
UA008227,3,1,1,2,ingangsDatum,DESC
RS509494,3,1,1,1,ingangsDatum,DESC
RV566362,3,1,1,1,ingangsDatum,DESC
RY902258,3,1,1,1,ingangsDatum,DESC
RW531002,3,1,1,1,ingangsDatum,DESC
IC260392,3,1,1,1,ingangsDatum,DESC
RP208704,3,1,1,2,ingangsDatum,DESC
RZ224435,3,1,1,1,ingangsDatum,DESC
RY750737,3,1,1,1,ingangsDatum,DESC
RW859804,3,1,1,1,ingangsDatum,DESC
RY990948,3,1,1,1,ingangsDatum,DESC
RU207105,3,1,1,1,ingangsDatum,DESC
RX939814,3,1,1,1,ingangsDatum,DESC
RQ517586,3,1,1,2,ingangsDatum,DESC
RZ289550,3,1,1,1,ingangsDatum,DESC
RO519430,3,1,1,2,ingangsDatum,DESC
IC292840,3,1,1,1,ingangsDatum,DESC
RY532692,3,1,1,1,ingangsDatum,DESC
IC248453,3,1,2,1,ingangsDatum,DESC
RY622324,3,1,1,1,documentOmschrijving,ASC
RY913449,3,1,1,1,ingangsDatum,DESC
RY586911,3,1,1,1,ingangsDatum,DESC
RQ637235,3,1,1,1,ingangsDatum,ASC
RY209482,3,1,1,1,ingangsDatum,DESC
RO921274,3,1,1,1,ingangsDatum,DESC
RY588568,3,1,1,2,ingangsDatum,DESC
RT363158,3,1,1,2,ingangsDatum,DESC
RQ516834,3,1,1,1,ingangsDatum,DESC
RW787477,3,1,1,1,ingangsDatum,DESC
RZ285564,3,1,1,2,ingangsDatum,DESC
RY662674,3,1,1,1,ingangsDatum,DESC
RX195414,3,1,1,1,ingangsDatum,DESC
RV848842,3,1,1,1,ingangsDatum,DESC
RO339217,3,1,1,2,ingangsDatum,DESC
RO1021417,3,1,1,2,ingangsDatum,DESC
RX620088,3,1,1,1,ingangsDatum,DESC
RW766535,3,1,1,2,documentAnnotated,ASC
RO992130,3,1,1,1,ingangsDatum,DESC
RW743553,3,1,1,1,ingangsDatum,DESC
RU126487,3,1,1,2,ingangsDatum,DESC
RT350528,3,1,1,1,ingangsDatum,DESC
RX910135,3,1,1,1,ingangsDatum,DESC
RX452017,3,1,1,1,documentDispositionDate,ASC
IC297331,3,1,1,2,ingangsDatum,DESC
RY863670,3,1,1,1,ingangsDatum,DESC
RP150528,3,1,1,1,ingangsDatum,ASC
RS487580,3,1,1,1,ingangsDatum,DESC
UA005017,3,1,1,2,ingangsDatum,DESC
RW948386,3,1,1,1,ingangsDatum,DESC
RY998776,3,1,1,2,ingangsDatum,DESC
RX814350,3,1,1,2,ingangsDatum,DESC
RT507293,3,1,1,2,ingangsDatum,ASC
RX831377,3,1,1,2,ingangsDatum,DESC
RZ292537,3,1,1,2,ingangsDatum,DESC
RQ514108,3,1,1,2,ingangsDatum,DESC
RZ289130,3,1,1,1,ingangsDatum,DESC
RY932266,3,1,1,1,ingangsDatum,DESC
RU158854,3,1,1,1,ingangsDatum,DESC
RY207645,3,1,1,1,ingangsDatum,DESC
RY193733,3,1,1,1,ingangsDatum,DESC
RS1012753,3,1,1,1,ingangsDatum,DESC
IC296901,3,1,1,1,ingangsDatum,DESC
RV605789,3,1,1,1,ingangsDatum,DESC
RY644542,3,1,1,2,ingangsDatum,DESC
RX720073,3,1,1,2,ingangsDatum,DESC
RY530416,3,1,1,1,ingangsDatum,DESC
RO389349,3,1,1,1,ingangsDatum,DESC
RU743200,3,1,1,1,ingangsDatum,DESC
RV586975,3,1,1,1,ingangsDatum,DESC
RV349988,3,1,1,1,ingangsDatum,DESC
RY146620,3,1,1,1,jobDateSubmitted,DESC
RY279950,3,1,1,2,ingangsDatum,DESC
RO419680,3,1,1,2,documentAnnotated,ASC
RX626731,3,1,1,3,ingangsDatum,DESC
RU292091,3,1,1,1,ingangsDatum,DESC
RU331191,3,1,1,1,ingangsDatum,DESC
IC287686,3,1,1,1,ingangsDatum,DESC
RY998526,3,1,1,1,ingangsDatum,DESC
IC217308,3,1,1,1,ingangsDatum,ASC
RX775997,3,1,1,1,ingangsDatum,DESC
IC258089,3,1,1,1,ingangsDatum,DESC
IC245842,3,1,1,1,documentDateModified,DESC
IC261884,3,1,1,2,ingangsDatum,DESC
RX145344,3,1,1,2,ingangsDatum,DESC
IC285091,3,1,1,1,ingangsDatum,DESC
RY820784,3,1,1,1,ingangsDatum,DESC
RV841314,3,1,2,2,ingangsDatum,DESC
RO485376,3,1,1,1,ingangsDatum,ASC
RX329753,3,1,1,1,ingangsDatum,DESC
RV433748,3,1,1,1,ingangsDatum,DESC
RX329847,3,1,1,1,ingangsDatum,DESC
UA012189,3,1,1,1,ingangsDatum,DESC
RY283218,3,1,1,1,ingangsDatum,DESC
RX680407,3,1,1,2,ingangsDatum,DESC
RY998585,3,1,1,1,ingangsDatum,DESC
RO779961,3,1,1,1,ingangsDatum,DESC
RT411106,3,1,1,1,ingangsDatum,DESC
IC217732,3,1,1,1,ingangsDatum,DESC
RW949704,3,1,1,1,documentDateModified,DESC
RZ147357,3,1,1,1,ingangsDatum,DESC
RY634073,3,1,1,1,ingangsDatum,DESC
RP755891,3,1,1,1,ingangsDatum,DESC
RY478344,3,1,1,1,ingangsDatum,DESC
RZ284915,3,1,1,2,ingangsDatum,DESC
RY232659,3,1,1,1,documentDateModified,DESC
RY993046,3,1,1,2,ingangsDatum,DESC
RY994445,3,1,1,1,ingangsDatum,DESC
RP765899,3,1,1,1,documentOmschrijving,ASC
RP274677,3,1,1,1,ingangsDatum,DESC
RY677249,3,1,2,1,ingangsDatum,DESC
RO364325,3,1,1,1,ingangsDatum,DESC
IC268676,3,1,1,1,ingangsDatum,DESC
RX137962,3,1,1,2,ingangsDatum,DESC
RY913450,3,1,1,2,ingangsDatum,DESC
RY821843,3,1,1,3,ingangsDatum,DESC
RW936419,3,1,1,1,ingangsDatum,DESC
IC104839,3,2,2,1,medewerkerNaam,ASC
RY821253,3,1,1,1,ingangsDatum,DESC
RO213938,3,1,1,1,ingangsDatum,DESC
RX768565,3,1,1,1,ingangsDatum,DESC
UA006958,3,1,1,1,ingangsDatum,DESC
RV724504,3,1,1,1,ingangsDatum,DESC
RX438165,3,1,1,1,ingangsDatum,DESC
RY735892,3,1,1,1,ingangsDatum,DESC
RY408205,3,1,1,1,ingangsDatum,DESC
RV922872,3,1,1,1,ingangsDatum,DESC
RY405836,3,1,1,1,documentAnnotated,ASC
RZ187027,3,1,1,2,ingangsDatum,DESC
IC267830,3,1,1,2,ingangsDatum,DESC
RO517057,3,1,1,1,ingangsDatum,DESC
RX782053,3,1,1,3,ingangsDatum,DESC
RY864107,3,1,1,1,ingangsDatum,DESC
RY684167,3,1,1,2,ingangsDatum,DESC
UA004563,3,1,1,1,ingangsDatum,DESC
IC271150,3,1,1,2,ingangsDatum,DESC
RY510029,3,1,1,2,documentAnnotated,DESC
RY646522,3,1,1,1,ingangsDatum,DESC
RY943010,3,1,1,2,ingangsDatum,DESC
RX294180,3,1,1,2,ingangsDatum,DESC
RO104887,3,1,1,1,ingangsDatum,DESC
RV799379,3,2,2,1,ingangsDatum,DESC
RV724045,3,1,1,1,ingangsDatum,DESC
RZ292116,3,1,1,1,ingangsDatum,DESC
RZ211398,3,1,1,1,ingangsDatum,DESC
IC142132,3,1,2,2,ingangsDatum,DESC
RZ347888,3,1,1,2,ingangsDatum,DESC
RX874971,3,2,2,1,ingangsDatum,ASC
RY899720,3,1,1,1,ingangsDatum,DESC
RY664994,3,1,1,1,ingangsDatum,DESC
RT121811,3,1,1,1,ingangsDatum,DESC
IC270943,3,1,2,1,ingangsDatum,DESC
RP531503,3,1,1,2,ingangsDatum,ASC
RW208997,3,1,1,2,ingangsDatum,DESC
RO397064,3,1,1,1,ingangsDatum,DESC
RO484653,3,1,1,2,ingangsDatum,DESC
RY1005292,3,1,1,1,ingangsDatum,DESC
RP155637,3,1,1,1,ingangsDatum,DESC
RQ626056,3,1,1,1,ingangsDatum,DESC
RO142172,3,1,1,2,ingangsDatum,DESC
RP902279,3,1,1,1,ingangsDatum,DESC
RQ389513,3,1,1,1,ingangsDatum,DESC
RY542692,3,1,1,1,ingangsDatum,DESC
RV772718,3,1,1,1,ingangsDatum,DESC
RY940296,3,1,1,2,ingangsDatum,DESC
RV747288,3,1,1,1,ingangsDatum,ASC
IC116163,3,1,1,1,ingangsDatum,DESC
RX421435,3,1,1,2,ingangsDatum,DESC
RZ205488,3,1,1,1,ingangsDatum,DESC
IC289762,3,1,1,1,ingangsDatum,DESC
RO650096,3,1,1,2,ingangsDatum,DESC
RW646275,3,1,1,1,ingangsDatum,DESC
RY700499,3,1,1,1,ingangsDatum,DESC
RO992699,3,1,1,1,documentAnnotated,ASC
RP401274,3,1,1,1,ingangsDatum,DESC
RY134914,3,2,3,1,dienstverbandNummer,DESC
UA006616,3,2,3,1,importDate,DESC
RQ474489,3,1,1,1,documentDateModified,DESC
RP785876,3,1,1,1,ingangsDatum,DESC
RY730258,3,1,1,1,ingangsDatum,DESC
RQ134054,3,1,1,1,ingangsDatum,DESC
RY967362,3,1,1,1,ingangsDatum,DESC
IC290407,3,1,1,2,ingangsDatum,DESC
RZ168789,3,1,1,3,ingangsDatum,DESC
RW1005368,3,1,1,1,ingangsDatum,DESC
RO397098,3,1,1,1,ingangsDatum,DESC
RV320852,3,1,1,2,ingangsDatum,DESC
RS657615,3,1,1,2,ingangsDatum,DESC
RS681691,3,1,1,1,ingangsDatum,DESC
RQ777393,3,1,1,2,ingangsDatum,DESC
RO715984,3,1,1,1,documentDateModified,ASC
RY758341,3,1,1,1,ingangsDatum,DESC
RU741515,3,1,1,1,ingangsDatum,DESC
IC292509,3,1,1,1,ingangsDatum,DESC
RZ269471,3,1,1,1,ingangsDatum,DESC
RZ245000,3,1,1,1,ingangsDatum,DESC
RQ510263,3,1,1,1,ingangsDatum,ASC
RQ899440,3,1,1,1,ingangsDatum,DESC
IC282863,3,1,1,1,vertrouwelijk,ASC
RX916784,3,1,1,1,ingangsDatum,DESC
RO373082,3,1,1,1,ingangsDatum,DESC
RY968193,3,1,2,2,ingangsDatum,DESC
IC267684,3,2,3,2,ingangsDatum,DESC
RO712312,3,1,1,1,ingangsDatum,DESC
RY138104,3,1,1,2,ingangsDatum,DESC
RS991246,3,1,1,2,ingangsDatum,DESC
RQ134813,3,1,1,1,ingangsDatum,DESC
IC266518,3,1,1,1,ingangsDatum,DESC
RY961798,3,1,1,1,ingangsDatum,DESC
RY1001608,3,1,1,2,ingangsDatum,DESC
RW877375,3,1,1,3,ingangsDatum,DESC
IC290932,3,1,1,1,ingangsDatum,DESC
RP730335,3,1,1,1,ingangsDatum,DESC
RQ521641,3,1,1,1,ingangsDatum,DESC
RT127521,3,1,1,1,ingangsDatum,DESC
IC268371,3,1,1,2,ingangsDatum,DESC
RS873018,3,1,1,1,ingangsDatum,DESC
RY894873,3,1,1,2,ingangsDatum,DESC
RY684974,3,1,1,1,ingangsDatum,DESC
RX605531,3,1,1,1,ingangsDatum,ASC
RX181563,3,1,1,1,ingangsDatum,DESC
RV577406,3,1,1,2,ingangsDatum,DESC
RP926367,3,1,1,1,ingangsDatum,ASC
IC258697,3,1,1,2,ingangsDatum,DESC
RZ250734,3,1,1,1,ingangsDatum,DESC
RP232221,3,1,1,2,ingangsDatum,DESC
BP107270,3,1,1,1,ingangsDatum,DESC
RZ313728,3,1,1,1,ingangsDatum,DESC
RQ461354,3,1,1,1,ingangsDatum,DESC
RZ267218,3,1,1,1,ingangsDatum,DESC
RY539729,3,1,1,1,ingangsDatum,DESC
RZ214496,3,1,1,1,ingangsDatum,DESC
RX492642,3,1,1,1,ingangsDatum,DESC
RO695177,3,1,1,1,ingangsDatum,DESC
RO519141,3,1,1,1,ingangsDatum,DESC
RU743634,3,1,1,1,ingangsDatum,DESC
RY650426,3,1,1,1,ingangsDatum,DESC
IC273183,3,1,1,2,ingangsDatum,DESC
RZ347132,3,1,1,2,ingangsDatum,DESC
RW936766,3,1,1,1,ingangsDatum,DESC
RO214306,3,1,1,3,ingangsDatum,DESC
RZ216501,3,1,1,2,ingangsDatum,DESC
RX614409,3,1,1,1,ingangsDatum,DESC
RX297795,3,1,1,2,ingangsDatum,DESC
RY370921,3,1,1,2,ingangsDatum,DESC
RZ272317,3,1,1,1,ingangsDatum,DESC
RZ173113,3,1,1,3,ingangsDatum,DESC
RY861962,3,1,1,2,ingangsDatum,DESC
RX479155,3,1,1,1,ingangsDatum,DESC
RW163889,3,1,1,2,ingangsDatum,DESC
RX198756,3,1,1,1,documentAnnotated,DESC
RY961580,3,1,1,1,documentDateModified,ASC
RX608352,3,1,1,1,ingangsDatum,DESC
RS475834,3,2,2,3,ingangsDatum,DESC
RZ256946,3,1,1,1,ingangsDatum,DESC
RQ502636,3,1,1,1,ingangsDatum,DESC
RX818295,3,1,1,2,ingangsDatum,DESC
UA000299,3,1,1,1,ingangsDatum,DESC
RY498579,3,1,1,1,ingangsDatum,DESC
RX823068,3,1,1,1,ingangsDatum,DESC
RP106307,3,1,1,1,ingangsDatum,DESC
RX298454,3,1,1,1,ingangsDatum,DESC
RZ185496,3,1,1,2,ingangsDatum,DESC
RY854444,3,1,1,2,ingangsDatum,DESC
RY423901,3,1,1,1,documentDateModified,DESC
RW497141,3,1,1,1,ingangsDatum,DESC
RT218077,3,1,1,1,ingangsDatum,DESC
RW698901,3,1,1,1,documentDateModified,ASC
RZ206188,2,1,1,1,ingangsDatum,DESC
RO392905,2,1,1,1,ingangsDatum,DESC
RX665976,2,1,1,2,ingangsDatum,DESC
RY573750,2,1,1,1,ingangsDatum,DESC
RY416558,2,1,1,2,ingangsDatum,DESC
RY710091,2,1,1,1,ingangsDatum,DESC
RX681707,2,1,1,1,ingangsDatum,DESC
RT290975,2,1,1,1,ingangsDatum,DESC
RO407843,2,1,1,1,ingangsDatum,DESC
RY951672,2,1,1,1,ingangsDatum,DESC
RY603228,2,1,1,1,afdeling,ASC
RY101440,2,1,1,1,ingangsDatum,DESC
RP401964,2,1,1,1,ingangsDatum,DESC
RY734508,2,1,2,1,ingangsDatum,DESC
IC200018,2,1,1,2,ingangsDatum,DESC
RY706282,2,1,1,1,ingangsDatum,DESC
RY497472,2,1,1,1,ingangsDatum,DESC
RS875377,2,1,1,1,documentDateModified,DESC
RY967203,2,1,1,1,ingangsDatum,DESC
RY784975,2,1,1,1,ingangsDatum,DESC
RW843791,2,1,1,2,ingangsDatum,DESC
UA005740,2,1,1,1,jobDateSubmitted,DESC
RT392619,2,1,1,1,documentAnnotated,ASC
IC287883,2,1,1,1,ingangsDatum,DESC
RX210036,2,1,1,1,documentAnnotated,DESC
RZ246397,2,1,1,2,ingangsDatum,DESC
RX810960,2,1,2,1,documentDateModified,DESC
RX294711,2,1,1,2,ingangsDatum,DESC
RT457633,2,1,1,1,ingangsDatum,DESC
RZ247160,2,1,1,1,ingangsDatum,DESC
RY531360,2,1,1,1,ingangsDatum,DESC
RY823606,2,1,1,1,ingangsDatum,DESC
IC294039,2,1,1,1,ingangsDatum,DESC
RY400953,2,1,1,1,ingangsDatum,DESC
IC149697,2,1,1,1,ingangsDatum,DESC
RO686346,2,1,1,1,ingangsDatum,DESC
IC273794,2,1,1,1,ingangsDatum,DESC
RP289340,2,1,1,2,ingangsDatum,DESC
RX351692,2,1,1,2,ingangsDatum,DESC
RV609042,2,1,1,1,ingangsDatum,DESC
RP842370,2,1,1,1,documentOmschrijving,ASC
RQ705613,2,1,1,1,ingangsDatum,DESC
IC183157,2,1,1,1,ingangsDatum,DESC
RY542815,2,1,1,2,ingangsDatum,DESC
IC278754,2,1,1,2,ingangsDatum,DESC
RY279666,2,1,1,1,ingangsDatum,DESC
RO941082,2,1,1,2,ingangsDatum,DESC
RV499327,2,1,1,1,ingangsDatum,DESC
RQ254014,2,1,1,1,ingangsDatum,DESC
RO551130,2,1,1,2,ingangsDatum,DESC
RP119247,2,1,1,1,ingangsDatum,DESC
RY940344,2,1,1,2,ingangsDatum,DESC
RW876284,2,1,1,1,ingangsDatum,DESC
RX437829,2,1,1,1,ingangsDatum,DESC
RZ356425,2,1,1,1,ingangsDatum,DESC
IC204132,2,1,1,2,ingangsDatum,DESC
IC207190,2,1,1,1,documentDateModified,ASC
RZ184687,2,1,1,1,ingangsDatum,DESC
RO684570,2,1,1,2,ingangsDatum,DESC
IC109851,2,1,1,1,ingangsDatum,DESC
RY652796,2,1,1,1,documentOmschrijving,ASC
RQ470030,2,1,1,1,ingangsDatum,DESC
RQ340320,2,1,1,1,ingangsDatum,ASC
RY908896,2,1,1,1,ingangsDatum,DESC
RO682791,2,1,1,1,ingangsDatum,DESC
RZ247937,2,1,1,2,ingangsDatum,DESC
RY679232,2,1,1,1,ingangsDatum,DESC
RZ325910,2,1,1,1,ingangsDatum,DESC
RY660054,2,1,1,1,ingangsDatum,DESC
RX843786,2,1,1,2,ingangsDatum,DESC
RX823866,2,1,1,1,documentDateModified,DESC
RW862681,2,1,1,1,ingangsDatum,DESC
RY270559,2,1,1,1,ingangsDatum,DESC
RW898563,2,1,1,2,ingangsDatum,DESC
RS958312,2,1,2,1,ingangsDatum,ASC
IC195196,2,1,1,1,ingangsDatum,DESC
RO425690,2,1,1,1,ingangsDatum,DESC
RX266928,2,1,1,1,documentOmschrijving,ASC
RX296319,2,1,1,1,documentOmschrijving,ASC
IC213561,2,1,1,1,ingangsDatum,DESC
RS815321,2,1,1,2,ingangsDatum,DESC
RX410716,2,1,1,1,ingangsDatum,DESC
RO216106,2,1,1,1,ingangsDatum,DESC
RY540060,2,1,1,1,ingangsDatum,DESC
IC132451,2,1,1,1,ingangsDatum,DESC
RY109346,2,1,1,1,ingangsDatum,DESC
RY940261,2,1,1,2,ingangsDatum,DESC
IC257178,2,1,1,1,documentDateModified,DESC
RO963284,2,1,1,1,ingangsDatum,DESC
RX262730,2,1,1,1,ingangsDatum,DESC
RY421809,2,1,1,1,ingangsDatum,DESC
RY1010826,2,1,1,1,ingangsDatum,DESC
RZ319711,2,1,1,1,ingangsDatum,DESC
RY730662,2,1,1,1,ingangsDatum,DESC
RW573868,2,1,1,2,documentOmschrijving,DESC
RS723670,2,1,1,1,ingangsDatum,DESC
RZ216337,2,1,1,1,ingangsDatum,DESC
RP150979,2,1,1,1,ingangsDatum,DESC
RO124310,2,1,1,1,ingangsDatum,DESC
RP310351,2,1,1,1,ingangsDatum,DESC
IC172064,2,1,1,2,ingangsDatum,DESC
IC237602,2,1,1,2,ingangsDatum,DESC
RS830364,2,1,1,1,ingangsDatum,DESC
RZ288098,2,1,1,1,ingangsDatum,DESC
RZ217228,2,1,1,2,ingangsDatum,DESC
RY786962,2,1,1,1,ingangsDatum,ASC
RQ502779,2,1,1,1,ingangsDatum,DESC
RO688910,2,1,2,1,ingangsDatum,ASC
RY535701,2,1,1,1,ingangsDatum,DESC
RS756357,2,1,1,1,ingangsDatum,DESC
RW524874,2,1,1,1,ingangsDatum,DESC
IC254000,2,1,1,1,ingangsDatum,DESC
RZ247754,2,1,1,1,ingangsDatum,DESC
RO397495,2,1,2,1,ingangsDatum,ASC
RQ488716,2,1,1,1,ingangsDatum,DESC
RZ250101,2,1,1,1,ingangsDatum,DESC
RZ291332,2,1,1,1,ingangsDatum,DESC
RY796039,2,1,1,2,ingangsDatum,DESC
RW467214,2,1,1,2,documentDateModified,DESC
RY782613,2,1,1,2,ingangsDatum,DESC
RQ494540,2,1,1,1,ingangsDatum,DESC
RQ522005,2,1,1,2,ingangsDatum,DESC
RV670440,2,1,1,1,ingangsDatum,DESC
RY817032,2,1,1,1,ingangsDatum,DESC
RW641569,2,1,1,1,ingangsDatum,DESC
IC208560,2,1,1,2,ingangsDatum,DESC
RP416165,2,1,2,2,documentOmschrijving,ASC
RZ261585,2,1,1,1,ingangsDatum,DESC
RX564376,2,1,1,1,ingangsDatum,DESC
IC138783,2,1,1,1,ingangsDatum,DESC
RY474424,2,1,1,1,ingangsDatum,DESC
RY953347,2,1,1,2,ingangsDatum,DESC
IC204116,2,1,1,1,ingangsDatum,DESC
RW597388,2,1,1,2,ingangsDatum,DESC
RX639069,2,1,1,1,jobDateSubmitted,DESC
IC204940,2,1,1,1,ingangsDatum,DESC
RP615380,2,1,1,1,ingangsDatum,DESC
RT948776,2,1,1,1,ingangsDatum,DESC
RP431568,2,1,1,1,ingangsDatum,DESC
RZ349381,2,1,1,2,ingangsDatum,DESC
RQ471138,2,1,1,1,documentDateModified,DESC
RY233100,2,1,1,1,ingangsDatum,DESC
