user,total_base_activations,employees_activations,documents_activations,import_activations,reports_activations,management_activations,unique_employee_panels_opened,max_concurrent_employee_panels,employee_panel_switches,has_switched_employee_panels
RX882704,1,1,0,0,0,0,0,0,0,False
RX889205,2,2,0,0,0,0,0,0,0,False
RX910374,7,7,0,0,0,0,6,4,0,False
RX914193,5,5,0,0,0,0,3,3,0,False
RX917461,11,11,0,0,0,0,7,5,1,True
RX919238,3,3,0,0,0,0,0,0,0,False
RX927865,9,8,1,0,0,0,4,4,0,False
RX931273,3,3,0,0,0,0,2,2,0,False
RX932435,12,12,0,0,0,0,11,5,0,False
RX940064,8,8,0,0,0,0,2,2,0,False
RX962398,4,4,0,0,0,0,2,2,0,False
RY1001103,2,1,1,0,0,0,1,1,0,False
RY1001851,1,1,0,0,0,0,0,0,0,False
RY1003089,1,1,0,0,0,0,1,1,0,False
RY1005388,1,1,0,0,0,0,0,0,0,False
RY1006010,7,7,0,0,0,0,6,5,1,True
RY1006031,8,8,0,0,0,0,5,5,0,False
RY1007447,2,2,0,0,0,0,1,1,0,False
RY1010407,18,18,0,0,0,0,13,5,2,True
RY1010490,8,8,0,0,0,0,5,5,0,False
RY1011975,2,2,0,0,0,0,1,1,0,False
RY103810,5,5,0,0,0,0,5,1,0,False
RY107661,4,4,0,0,0,0,2,1,0,False
RY108522,1,1,0,0,0,0,0,0,0,False
RY114733,7,6,1,0,0,0,2,2,0,False
RY115383,7,7,0,0,0,0,4,4,1,True
RY135233,7,7,0,0,0,0,2,2,0,False
RY136078,1,1,0,0,0,0,0,0,0,False
RY136218,2,2,0,0,0,0,2,2,0,False
RY136836,1,1,0,0,0,0,1,1,0,False
RY138596,5,5,0,0,0,0,2,2,0,False
RY139335,20,20,0,0,0,0,16,5,0,False
RY146235,2,2,0,0,0,0,1,1,0,False
RY146620,4,3,0,0,1,0,1,1,0,False
RY148668,6,6,0,0,0,0,3,2,0,False
RY149951,4,4,0,0,0,0,2,1,0,False
RY150345,10,10,0,0,0,0,5,3,0,False
RY151249,2,2,0,0,0,0,0,0,0,False
RY176278,2,2,0,0,0,0,1,1,0,False
RY188385,1,1,0,0,0,0,1,1,0,False
RY188448,5,5,0,0,0,0,3,3,0,False
RY196598,2,2,0,0,0,0,1,1,0,False
RY205627,5,5,0,0,0,0,3,3,0,False
RY238742,5,5,0,0,0,0,4,1,0,False
RY248119,20,20,0,0,0,0,9,5,0,False
RY248468,2,2,0,0,0,0,2,2,0,False
RY270564,1,1,0,0,0,0,1,1,0,False
RY272851,6,6,0,0,0,0,1,1,0,False
RY274589,1,1,0,0,0,0,1,1,0,False
RY283986,1,1,0,0,0,0,0,0,0,False
RY285818,16,16,0,0,0,0,9,5,1,True
RY288495,28,28,0,0,0,0,20,5,0,False
RY343105,1,1,0,0,0,0,0,0,0,False
RY362168,3,3,0,0,0,0,2,2,0,False
RY363306,4,4,0,0,0,0,3,1,0,False
RY373243,13,13,0,0,0,0,3,2,0,False
RY375568,15,15,0,0,0,0,2,2,0,False
RY376084,4,3,1,0,0,0,2,2,0,False
RY402376,22,22,0,0,0,0,8,3,0,False
RY405836,3,3,0,0,0,0,3,3,0,False
RY406393,1,1,0,0,0,0,1,1,0,False
RY410160,3,3,0,0,0,0,1,1,0,False
RY415855,9,9,0,0,0,0,5,5,1,True
RY416556,9,9,0,0,0,0,5,3,1,True
RY417173,4,4,0,0,0,0,3,3,0,False
RY417841,18,18,0,0,0,0,9,4,0,False
RY420163,1,1,0,0,0,0,1,1,0,False
RY422947,5,4,1,0,0,0,1,1,0,False
RY423075,13,13,0,0,0,0,7,3,0,False
RY450509,1,1,0,0,0,0,1,1,0,False
RY452520,4,4,0,0,0,0,3,3,0,False
RY458694,26,25,1,0,0,0,10,5,0,False
RY477898,7,7,0,0,0,0,4,4,1,True
RY479500,1,1,0,0,0,0,1,1,0,False
RY494158,1,1,0,0,0,0,1,1,0,False
RY496845,2,2,0,0,0,0,0,0,0,False
RY497361,21,21,0,0,0,0,8,2,0,False
RY498579,3,3,0,0,0,0,3,1,0,False
RY499447,2,2,0,0,0,0,2,2,0,False
RY503834,2,2,0,0,0,0,2,1,0,False
RY504738,7,7,0,0,0,0,5,5,0,False
RY505777,1,1,0,0,0,0,0,0,0,False
RY505899,1,1,0,0,0,0,1,1,0,False
RY508150,4,4,0,0,0,0,1,1,0,False
RY509846,2,2,0,0,0,0,1,1,0,False
RY510143,2,2,0,0,0,0,0,0,0,False
RY510259,3,3,0,0,0,0,1,1,0,False
RY510630,6,6,0,0,0,0,2,2,0,False
RY511611,43,43,0,0,0,0,39,5,1,True
RY512814,1,1,0,0,0,0,0,0,0,False
RY527033,0,0,0,0,0,0,1,1,0,False
RY527623,7,7,0,0,0,0,2,2,0,False
RY528622,27,27,0,0,0,0,14,5,0,False
RY531953,4,4,0,0,0,0,0,0,0,False
RY535728,3,3,0,0,0,0,3,3,0,False
RY536536,4,4,0,0,0,0,3,3,1,True
RY538416,1,1,0,0,0,0,1,1,0,False
RY538455,1,1,0,0,0,0,1,1,0,False
RY539658,6,6,0,0,0,0,3,3,0,False
RY541680,2,2,0,0,0,0,1,1,0,False
RY542759,7,7,0,0,0,0,6,5,0,False
RY551615,3,3,0,0,0,0,2,2,0,False
RY554884,1,1,0,0,0,0,0,0,0,False
RY573869,2,2,0,0,0,0,1,1,0,False
RY583959,6,6,0,0,0,0,2,2,0,False
RY590579,1,1,0,0,0,0,0,0,0,False
RY595436,1,1,0,0,0,0,1,1,0,False
RY597691,6,6,0,0,0,0,1,1,0,False
RY598873,2,2,0,0,0,0,1,1,0,False
RY618142,2,2,0,0,0,0,1,1,0,False
RY618807,1,1,0,0,0,0,0,0,0,False
RY619994,5,5,0,0,0,0,2,2,0,False
RY624892,3,3,0,0,0,0,2,2,0,False
RY629210,1,1,0,0,0,0,1,1,0,False
RY632917,12,12,0,0,0,0,9,5,1,True
RY644022,2,2,0,0,0,0,2,2,0,False
RY646522,6,6,0,0,0,0,4,4,1,True
RY673523,7,6,1,0,0,0,2,2,0,False
RY677290,14,14,0,0,0,0,5,5,0,False
RY684375,1,1,0,0,0,0,0,0,0,False
RY688464,3,3,0,0,0,0,1,1,0,False
RY691603,10,10,0,0,0,0,10,4,0,False
RY700823,1,1,0,0,0,0,0,0,0,False
RY700951,3,3,0,0,0,0,2,2,0,False
RY701375,3,3,0,0,0,0,2,2,0,False
RY707255,3,3,0,0,0,0,0,0,0,False
RY708219,1,1,0,0,0,0,0,0,0,False
RY735301,1,1,0,0,0,0,1,1,0,False
RY741046,2,2,0,0,0,0,1,1,0,False
RY743551,3,3,0,0,0,0,2,1,0,False
RY748789,1,1,0,0,0,0,1,1,0,False
RY749030,2,2,0,0,0,0,0,0,0,False
RY750285,2,2,0,0,0,0,1,1,0,False
RY753454,1,1,0,0,0,0,0,0,0,False
RY759131,1,1,0,0,0,0,1,1,0,False
RY775186,1,1,0,0,0,0,0,0,0,False
RY786892,2,2,0,0,0,0,2,2,0,False
RY789146,1,1,0,0,0,0,1,1,0,False
RY797103,1,1,0,0,0,0,0,0,0,False
RY797678,10,10,0,0,0,0,7,5,1,True
RY798306,11,11,0,0,0,0,6,5,2,True
RY819975,1,1,0,0,0,0,0,0,0,False
RY821843,5,5,0,0,0,0,4,4,1,True
RY821910,68,68,0,0,0,0,22,3,0,False
RY822599,23,23,0,0,0,0,21,5,0,False
RY824525,11,11,0,0,0,0,9,4,0,False
RY826251,1,1,0,0,0,0,0,0,0,False
RY829946,15,13,2,0,0,0,6,4,1,True
RY831296,3,3,0,0,0,0,2,2,0,False
RY831799,1,1,0,0,0,0,1,1,0,False
RY832185,38,38,0,0,0,0,24,5,0,False
RY851471,2,2,0,0,0,0,2,2,0,False
RY853803,2,2,0,0,0,0,2,2,0,False
RY856245,3,3,0,0,0,0,1,1,0,False
RY856572,6,6,0,0,0,0,1,1,0,False
RY863668,6,6,0,0,0,0,3,3,0,False
RY863887,19,19,0,0,0,0,15,5,1,True
RY866578,4,4,0,0,0,0,4,3,0,False
RY867794,1,1,0,0,0,0,0,0,0,False
RY871135,1,1,0,0,0,0,0,0,0,False
RY895363,9,9,0,0,0,0,1,1,0,False
RY896550,3,3,0,0,0,0,2,2,0,False
RY898589,2,2,0,0,0,0,1,1,0,False
RY902774,3,3,0,0,0,0,2,2,0,False
RY905669,12,9,3,0,0,0,4,4,0,False
RY906137,3,3,0,0,0,0,1,1,0,False
RY906717,2,2,0,0,0,0,1,1,0,False
RY908884,15,15,0,0,0,0,9,5,0,False
RY908895,7,7,0,0,0,0,5,1,0,False
RY910805,2,2,0,0,0,0,1,1,0,False
RY913447,2,2,0,0,0,0,1,1,0,False
RY940262,3,3,0,0,0,0,2,2,0,False
RY940275,4,4,0,0,0,0,4,4,0,False
RY951589,3,3,0,0,0,0,1,1,0,False
RY953088,9,9,0,0,0,0,3,3,1,True
RY954816,2,2,0,0,0,0,1,1,0,False
RY955941,3,3,0,0,0,0,2,2,1,True
RY956069,1,1,0,0,0,0,1,1,0,False
RY962832,22,22,0,0,0,0,11,5,6,True
RY962910,7,7,0,0,0,0,4,4,0,False
RY990324,1,1,0,0,0,0,1,1,0,False
RY990744,3,3,0,0,0,0,2,2,0,False
RY991180,39,39,0,0,0,0,25,4,0,False
RY992160,1,1,0,0,0,0,0,0,0,False
RY992278,7,5,2,0,0,0,2,2,0,False
RY992543,5,5,0,0,0,0,3,3,0,False
RY994106,1,1,0,0,0,0,0,0,0,False
RY994764,4,4,0,0,0,0,2,2,0,False
RY998713,14,14,0,0,0,0,6,5,0,False
RY999115,1,1,0,0,0,0,1,1,0,False
RZ101320,3,3,0,0,0,0,0,0,0,False
RZ110011,2,2,0,0,0,0,2,2,0,False
RZ111852,2,2,0,0,0,0,1,1,0,False
RZ112174,1,1,0,0,0,0,1,1,0,False
RZ132477,1,1,0,0,0,0,1,1,0,False
RZ133549,7,7,0,0,0,0,5,5,1,True
RZ133680,1,1,0,0,0,0,1,1,0,False
RZ134756,2,2,0,0,0,0,1,1,0,False
RZ139246,4,4,0,0,0,0,1,1,0,False
RZ141121,9,9,0,0,0,0,6,4,0,False
RZ145885,1,1,0,0,0,0,0,0,0,False
RZ147127,2,2,0,0,0,0,2,2,0,False
RZ149058,4,4,0,0,0,0,2,2,0,False
RZ168217,3,3,0,0,0,0,1,1,0,False
RZ169646,3,3,0,0,0,0,3,1,0,False
RZ169946,6,6,0,0,0,0,3,2,0,False
RZ174297,12,9,3,0,0,0,2,2,0,False
RZ175454,9,7,2,0,0,0,2,2,0,False
RZ176151,5,5,0,0,0,0,2,2,0,False
RZ176470,2,2,0,0,0,0,2,2,0,False
RZ177682,10,10,0,0,0,0,5,3,0,False
RZ178995,1,1,0,0,0,0,0,0,0,False
RZ179346,14,14,0,0,0,0,7,5,2,True
RZ179515,1,1,0,0,0,0,1,1,0,False
RZ179516,2,2,0,0,0,0,2,2,0,False
RZ179898,9,4,2,1,2,0,2,2,0,False
RZ180882,10,10,0,0,0,0,7,2,0,False
RZ185717,1,1,0,0,0,0,1,1,0,False
RZ206325,20,20,0,0,0,0,11,5,0,False
RZ206533,1,1,0,0,0,0,1,1,0,False
RZ208286,1,1,0,0,0,0,0,0,0,False
RZ208696,2,2,0,0,0,0,1,1,0,False
RZ208963,5,5,0,0,0,0,2,2,0,False
RZ209509,18,16,2,0,0,0,4,4,0,False
RZ211708,4,3,1,0,0,0,2,2,1,True
RZ213916,7,7,0,0,0,0,4,2,0,False
RZ214033,3,3,0,0,0,0,2,2,0,False
RZ215663,14,14,0,0,0,0,10,5,0,False
RZ216264,1,1,0,0,0,0,0,0,0,False
RZ216337,10,10,0,0,0,0,1,1,0,False
RZ216501,4,4,0,0,0,0,4,4,0,False
RZ217036,22,22,0,0,0,0,14,5,0,False
RZ217375,7,7,0,0,0,0,2,2,0,False
RZ217854,9,8,1,0,0,0,1,1,0,False
RZ218196,2,2,0,0,0,0,0,0,0,False
RZ218881,8,8,0,0,0,0,6,3,0,False
RZ220594,22,22,0,0,0,0,21,5,0,False
RZ224636,2,2,0,0,0,0,1,1,0,False
RZ242021,53,52,0,0,0,1,25,3,0,False
RZ242263,62,49,12,0,0,1,24,5,0,False
RZ242309,5,5,0,0,0,0,2,2,1,True
RZ244384,9,9,0,0,0,0,2,2,0,False
RZ246397,2,2,0,0,0,0,2,2,0,False
RZ246514,7,7,0,0,0,0,2,1,0,False
RZ246823,1,1,0,0,0,0,1,1,0,False
RZ247078,2,2,0,0,0,0,1,1,0,False
RZ247937,3,3,0,0,0,0,1,1,0,False
RZ261871,1,1,0,0,0,0,0,0,0,False
RZ262436,2,2,0,0,0,0,0,0,0,False
RZ262611,4,4,0,0,0,0,3,2,0,False
RZ269758,26,23,3,0,0,0,4,4,0,False
RZ272830,15,15,0,0,0,0,7,5,2,True
RZ275064,4,3,0,0,0,1,2,2,0,False
RZ275538,6,6,0,0,0,0,4,3,0,False
RZ275974,1,1,0,0,0,0,1,1,0,False
RZ276450,7,7,0,0,0,0,5,2,0,False
RZ278995,1,1,0,0,0,0,1,1,0,False
RZ284091,16,13,3,0,0,0,3,3,0,False
RZ284284,11,11,0,0,0,0,2,2,0,False
RZ284711,2,2,0,0,0,0,1,1,0,False
RZ284915,6,6,0,0,0,0,5,4,0,False
RZ285074,7,7,0,0,0,0,4,4,0,False
RZ287472,15,15,0,0,0,0,2,2,0,False
RZ287779,8,8,0,0,0,0,3,3,0,False
RZ288309,8,8,0,0,0,0,4,4,0,False
RZ290411,7,6,1,0,0,0,1,1,0,False
RZ290749,6,6,0,0,0,0,3,1,0,False
RZ290888,11,11,0,0,0,0,6,5,0,False
RZ292099,1,1,0,0,0,0,1,1,0,False
RZ300041,62,62,0,0,0,0,20,3,0,False
RZ316232,2,2,0,0,0,0,1,1,0,False
RZ316673,6,6,0,0,0,0,1,1,0,False
RZ317986,3,3,0,0,0,0,2,2,0,False
RZ319389,2,2,0,0,0,0,2,2,0,False
RZ322122,1,1,0,0,0,0,0,0,0,False
RZ322176,6,6,0,0,0,0,2,2,0,False
RZ324843,6,6,0,0,0,0,2,2,0,False
RZ325212,489,485,4,0,0,0,121,5,6,True
RZ325910,1,1,0,0,0,0,1,1,0,False
RZ336574,1,1,0,0,0,0,0,0,0,False
RZ349381,2,2,0,0,0,0,1,1,0,False
RZ353440,5,5,0,0,0,0,5,5,0,False
RZ353612,45,37,6,0,1,1,13,5,4,True
UA000250,4,4,0,0,0,0,3,3,1,True
UA000300,8,8,0,0,0,0,4,4,0,False
UA000666,21,19,2,0,0,0,12,5,0,False
UA000703,11,11,0,0,0,0,7,2,0,False
UA000711,6,4,2,0,0,0,1,1,0,False
UA001000,3,3,0,0,0,0,2,2,0,False
UA001776,1,1,0,0,0,0,0,0,0,False
UA004329,3,3,0,0,0,0,2,2,0,False
UA004507,5,5,0,0,0,0,2,2,0,False
UA005274,1,1,0,0,0,0,1,1,0,False
UA005489,11,11,0,0,0,0,6,3,0,False
UA006198,5,5,0,0,0,0,1,1,0,False
UA006302,33,33,0,0,0,0,32,5,1,True
UA007093,2,2,0,0,0,0,1,1,0,False
UA007433,2,2,0,0,0,0,1,1,0,False
UA008863,15,15,0,0,0,0,1,1,0,False
UA009206,4,4,0,0,0,0,1,1,0,False
UA009954,7,7,0,0,0,0,4,2,0,False
UA010115,1,1,0,0,0,0,1,1,0,False
UA010228,5,5,0,0,0,0,4,4,0,False
UA011949,14,14,0,0,0,0,5,2,0,False
UA012040,3,2,1,0,0,0,0,0,0,False
IC225136,1,1,0,0,0,0,1,1,0,False
RO324128,1,1,0,0,0,0,0,0,0,False
RO361866,1,1,0,0,0,0,0,0,0,False
RO425536,4,4,0,0,0,0,0,0,0,False
RO674119,3,3,0,0,0,0,2,2,0,False
RO690394,2,2,0,0,0,0,1,1,0,False
RP772939,3,3,0,0,0,0,1,1,0,False
RQ243209,2,2,0,0,0,0,1,1,0,False
RQ460619,3,3,0,0,0,0,2,2,0,False
RQ460876,7,7,0,0,0,0,5,5,0,False
RQ502328,3,3,0,0,0,0,0,0,0,False
RQ571197,6,6,0,0,0,0,3,3,0,False
RS235535,1,1,0,0,0,0,1,1,0,False
RS467815,7,7,0,0,0,0,6,4,1,True
RU124998,1,1,0,0,0,0,1,1,0,False
RV435078,1,1,0,0,0,0,0,0,0,False
RV604308,2,2,0,0,0,0,1,1,0,False
RV648811,18,18,0,0,0,0,6,5,1,True
RW877375,4,4,0,0,0,0,3,3,0,False
RW986799,4,4,0,0,0,0,2,2,1,True
RX384349,16,16,0,0,0,0,9,5,0,False
RX418471,4,4,0,0,0,0,2,2,0,False
RX680649,1,1,0,0,0,0,1,1,0,False
RX816771,4,4,0,0,0,0,3,3,0,False
RX936881,2,2,0,0,0,0,1,1,0,False
RY300406,35,35,0,0,0,0,4,4,6,True
RY370306,1,1,0,0,0,0,0,0,0,False
RY394417,1,1,0,0,0,0,0,0,0,False
RY535703,9,9,0,0,0,0,7,3,0,False
RY705556,3,3,0,0,0,0,1,1,0,False
RY782324,1,1,0,0,0,0,0,0,0,False
RY969062,1,1,0,0,0,0,1,1,0,False
RZ168663,2,2,0,0,0,0,1,1,0,False
RZ261753,1,1,0,0,0,0,0,0,0,False
RZ276818,2,2,0,0,0,0,0,0,0,False
UA006616,10,5,1,1,1,2,0,0,0,False
IC255627,4,4,0,0,0,0,2,1,0,False
IC297336,13,13,0,0,0,0,10,5,0,False
RO1019314,3,3,0,0,0,0,2,2,1,True
RO127441,2,2,0,0,0,0,1,1,0,False
RO176469,2,2,0,0,0,0,1,1,0,False
RO337759,2,2,0,0,0,0,1,1,0,False
RO354231,5,5,0,0,0,0,0,0,0,False
RO362924,2,2,0,0,0,0,1,1,0,False
RO377375,7,7,0,0,0,0,3,3,0,False
RO435339,1,1,0,0,0,0,0,0,0,False
RO475592,1,1,0,0,0,0,0,0,0,False
RO654416,1,1,0,0,0,0,0,0,0,False
RO986285,5,5,0,0,0,0,3,2,1,True
RP135967,2,2,0,0,0,0,1,1,0,False
RP170081,1,1,0,0,0,0,0,0,0,False
RQ444441,2,2,0,0,0,0,0,0,0,False
RQ461524,15,15,0,0,0,0,11,5,3,True
RQ488420,1,1,0,0,0,0,0,0,0,False
RQ492740,1,1,0,0,0,0,0,0,0,False
RQ494800,1,1,0,0,0,0,1,1,0,False
RQ500336,1,1,0,0,0,0,0,0,0,False
RQ503375,1,1,0,0,0,0,0,0,0,False
RQ530383,1,1,0,0,0,0,0,0,0,False
RQ531979,0,0,0,0,0,0,1,1,0,False
RS962560,1,1,0,0,0,0,0,0,0,False
RT114903,13,13,0,0,0,0,13,4,0,False
RT125868,1,1,0,0,0,0,0,0,0,False
RT130754,1,1,0,0,0,0,0,0,0,False
RU107508,1,1,0,0,0,0,0,0,0,False
RU586836,2,2,0,0,0,0,1,1,0,False
RU588394,5,5,0,0,0,0,1,1,0,False
RU599018,12,12,0,0,0,0,5,2,1,True
RU688713,2,1,1,0,0,0,0,0,0,False
RU743456,2,2,0,0,0,0,1,1,0,False
RV421068,1,1,0,0,0,0,1,1,0,False
RV617489,10,10,0,0,0,0,5,5,2,True
RV681766,6,6,0,0,0,0,4,4,1,True
RV800798,3,3,0,0,0,0,3,1,0,False
RV937524,1,1,0,0,0,0,1,1,0,False
RW223566,1,1,0,0,0,0,0,0,0,False
RW577555,9,9,0,0,0,0,4,4,0,False
RX614413,5,5,0,0,0,0,4,3,0,False
RX918722,3,3,0,0,0,0,1,1,0,False
RY1002727,4,4,0,0,0,0,2,2,0,False
RY1010267,2,2,0,0,0,0,1,1,0,False
RY492962,7,7,0,0,0,0,2,2,1,True
RY504145,1,1,0,0,0,0,1,1,0,False
RY543883,5,5,0,0,0,0,4,2,0,False
RY598271,1,1,0,0,0,0,0,0,0,False
RY632962,4,4,0,0,0,0,2,2,0,False
RY823344,10,10,0,0,0,0,2,2,0,False
RY828416,1,1,0,0,0,0,1,1,0,False
RY953339,3,3,0,0,0,0,2,2,0,False
RZ180610,1,1,0,0,0,0,1,1,0,False
RZ249741,8,6,2,0,0,0,0,0,0,False
RZ316371,3,3,0,0,0,0,3,2,0,False
UA008596,1,1,0,0,0,0,0,0,0,False
BP107113,26,26,0,0,0,0,16,5,0,False
IC102232,7,7,0,0,0,0,5,5,0,False
IC104446,6,6,0,0,0,0,4,4,0,False
IC108023,3,3,0,0,0,0,2,2,0,False
IC109851,3,3,0,0,0,0,2,2,0,False
IC114442,6,6,0,0,0,0,3,3,0,False
IC114500,13,13,0,0,0,0,12,4,0,False
IC118868,8,8,0,0,0,0,4,2,0,False
IC123534,9,9,0,0,0,0,8,3,0,False
IC125943,4,4,0,0,0,0,2,2,0,False
IC137554,12,12,0,0,0,0,6,5,0,False
IC138453,3,3,0,0,0,0,1,1,0,False
IC142132,6,6,0,0,0,0,4,2,0,False
IC144023,4,4,0,0,0,0,1,1,0,False
IC148712,7,7,0,0,0,0,3,2,0,False
IC150979,4,3,1,0,0,0,2,2,0,False
IC163115,3,3,0,0,0,0,1,1,0,False
IC163147,2,2,0,0,0,0,1,1,0,False
IC163255,6,6,0,0,0,0,4,2,0,False
IC167412,4,4,0,0,0,0,2,1,0,False
IC168788,2,2,0,0,0,0,1,1,0,False
IC172064,14,14,0,0,0,0,13,5,0,False
IC180300,1,1,0,0,0,0,0,0,0,False
IC186564,4,4,0,0,0,0,4,4,0,False
IC190841,3,3,0,0,0,0,1,1,0,False
IC197736,9,9,0,0,0,0,7,5,0,False
IC199451,1,1,0,0,0,0,1,1,0,False
IC199528,1,1,0,0,0,0,1,1,0,False
IC202113,4,4,0,0,0,0,1,1,0,False
IC204129,1,1,0,0,0,0,0,0,0,False
IC204132,8,8,0,0,0,0,7,5,1,True
IC204242,3,3,0,0,0,0,2,2,0,False
IC204758,1,1,0,0,0,0,1,1,0,False
IC204940,4,4,0,0,0,0,4,3,0,False
IC205086,2,2,0,0,0,0,2,2,0,False
IC207122,8,8,0,0,0,0,6,3,0,False
IC209152,30,30,0,0,0,0,19,4,0,False
IC209159,27,27,0,0,0,0,9,2,0,False
IC209230,1,1,0,0,0,0,0,0,0,False
IC210755,164,164,0,0,0,0,68,5,1,True
IC210961,10,10,0,0,0,0,4,1,0,False
IC215565,3,3,0,0,0,0,3,3,0,False
IC217729,2,2,0,0,0,0,2,2,0,False
IC217875,3,3,0,0,0,0,2,1,0,False
IC217888,77,77,0,0,0,0,66,5,0,False
IC217897,9,9,0,0,0,0,2,2,0,False
IC217948,2,2,0,0,0,0,2,1,0,False
IC217954,2,2,0,0,0,0,1,1,0,False
IC218051,13,13,0,0,0,0,9,5,0,False
IC220449,3,3,0,0,0,0,3,3,0,False
IC223100,5,5,0,0,0,0,3,2,0,False
IC229629,2,2,0,0,0,0,1,1,0,False
IC229748,4,4,0,0,0,0,2,2,0,False
IC232926,2,2,0,0,0,0,1,1,0,False
IC234387,1,1,0,0,0,0,1,1,0,False
IC234489,5,5,0,0,0,0,5,4,0,False
IC238095,5,5,0,0,0,0,2,2,0,False
IC241094,4,4,0,0,0,0,3,3,0,False
IC243935,7,7,0,0,0,0,5,2,0,False
IC244455,7,7,0,0,0,0,1,1,0,False
IC244472,2,2,0,0,0,0,2,2,0,False
IC245788,2,2,0,0,0,0,1,1,0,False
IC248863,1,1,0,0,0,0,1,1,0,False
IC250086,6,5,1,0,0,0,4,4,0,False
IC251929,2,2,0,0,0,0,2,2,0,False
IC252819,11,11,0,0,0,0,7,4,0,False
IC253138,2,2,0,0,0,0,1,1,0,False
IC253767,2,2,0,0,0,0,2,2,0,False
IC254822,38,38,0,0,0,0,36,3,0,False
IC256796,2,2,0,0,0,0,2,2,0,False
IC257448,8,8,0,0,0,0,4,4,0,False
IC258246,10,10,0,0,0,0,6,5,1,True
IC258452,2,2,0,0,0,0,2,2,0,False
IC259197,45,45,0,0,0,0,36,5,1,True
IC259289,7,7,0,0,0,0,2,2,1,True
IC260262,1,1,0,0,0,0,1,1,0,False
IC260392,2,2,0,0,0,0,2,2,0,False
IC260421,5,5,0,0,0,0,3,1,0,False
IC260430,13,13,0,0,0,0,6,5,1,True
IC262957,3,3,0,0,0,0,3,3,0,False
IC263322,4,4,0,0,0,0,4,3,0,False
IC266204,2,2,0,0,0,0,2,2,0,False
IC266634,10,10,0,0,0,0,7,2,0,False
IC267496,2,1,1,0,0,0,0,0,0,False
IC267837,37,37,0,0,0,0,26,3,0,False
IC268371,29,29,0,0,0,0,16,5,2,True
IC268458,2,2,0,0,0,0,2,2,0,False
IC270000,1,1,0,0,0,0,0,0,0,False
IC270664,2,2,0,0,0,0,2,2,0,False
IC271666,23,23,0,0,0,0,13,5,5,True
IC272598,22,22,0,0,0,0,18,2,0,False
IC278169,4,4,0,0,0,0,3,3,0,False
IC278664,3,3,0,0,0,0,2,2,0,False
IC279667,1,1,0,0,0,0,1,1,0,False
IC279832,1,1,0,0,0,0,1,1,0,False
IC280417,4,4,0,0,0,0,1,1,0,False
IC280982,23,23,0,0,0,0,10,5,2,True
IC280992,1,1,0,0,0,0,1,1,0,False
IC282734,4,4,0,0,0,0,2,2,2,True
IC282747,2,2,0,0,0,0,0,0,0,False
IC282750,4,4,0,0,0,0,3,3,0,False
IC282769,9,9,0,0,0,0,8,4,0,False
IC283107,31,31,0,0,0,0,22,2,0,False
IC283178,1,1,0,0,0,0,1,1,0,False
IC283245,3,3,0,0,0,0,2,1,0,False
IC284305,1,1,0,0,0,0,1,1,0,False
IC284599,1,1,0,0,0,0,1,1,0,False
IC284699,13,13,0,0,0,0,10,5,1,True
IC284953,5,5,0,0,0,0,4,3,0,False
IC285079,9,9,0,0,0,0,6,5,0,False
IC285492,2,2,0,0,0,0,2,1,0,False
IC287344,3,3,0,0,0,0,2,1,0,False
IC287813,2,2,0,0,0,0,2,2,0,False
IC288292,1,1,0,0,0,0,1,1,0,False
IC289296,1,1,0,0,0,0,1,1,0,False
IC289371,3,3,0,0,0,0,1,1,0,False
IC290087,2,2,0,0,0,0,2,2,0,False
IC290140,5,5,0,0,0,0,4,2,0,False
IC290870,1,1,0,0,0,0,1,1,0,False
IC292241,39,39,0,0,0,0,22,4,1,True
IC292336,1,1,0,0,0,0,0,0,0,False
IC292395,6,6,0,0,0,0,6,5,0,False
IC294341,7,7,0,0,0,0,5,2,0,False
IC294448,22,20,1,0,1,0,8,5,1,True
IC294651,10,10,0,0,0,0,3,3,0,False
IC294681,6,6,0,0,0,0,3,3,0,False
IC295552,1,1,0,0,0,0,1,1,0,False
IC295920,22,22,0,0,0,0,14,5,1,True
IC296391,1,1,0,0,0,0,1,1,0,False
IC297379,3,3,0,0,0,0,2,2,0,False
RO1030533,25,25,0,0,0,0,7,3,0,False
RO1030961,3,3,0,0,0,0,3,1,0,False
RO104764,8,8,0,0,0,0,1,1,0,False
RO124310,1,1,0,0,0,0,1,1,0,False
RO124485,4,4,0,0,0,0,1,1,0,False
RO128952,15,15,0,0,0,0,8,1,0,False
RO135110,1,1,0,0,0,0,0,0,0,False
RO142085,3,2,1,0,0,0,1,1,0,False
RO142160,7,6,1,0,0,0,2,1,0,False
RO177182,1,1,0,0,0,0,0,0,0,False
RO212844,6,6,0,0,0,0,3,3,0,False
RO217337,1,1,0,0,0,0,0,0,0,False
RO219231,1,1,0,0,0,0,1,1,0,False
RO219477,20,20,0,0,0,0,15,3,0,False
RO219483,2,2,0,0,0,0,2,2,0,False
RO224440,4,4,0,0,0,0,2,1,0,False
RO224749,2,2,0,0,0,0,0,0,0,False
RO294156,3,3,0,0,0,0,2,2,1,True
RO303071,1,1,0,0,0,0,1,1,0,False
RO303322,2,2,0,0,0,0,2,2,0,False
RO319537,132,132,0,0,0,0,56,5,3,True
RO323772,5,5,0,0,0,0,5,5,0,False
RO335073,4,4,0,0,0,0,2,2,0,False
